id,image,points
3861,train/images/conic_03861.png,train/points/conic_03861.npy
3862,train/images/conic_03862.png,train/points/conic_03862.npy
3864,train/images/conic_03864.png,train/points/conic_03864.npy
3867,train/images/conic_03867.png,train/points/conic_03867.npy
3868,train/images/conic_03868.png,train/points/conic_03868.npy
3870,train/images/conic_03870.png,train/points/conic_03870.npy
3871,train/images/conic_03871.png,train/points/conic_03871.npy
3872,train/images/conic_03872.png,train/points/conic_03872.npy
3873,train/images/conic_03873.png,train/points/conic_03873.npy
3874,train/images/conic_03874.png,train/points/conic_03874.npy
3876,train/images/conic_03876.png,train/points/conic_03876.npy
3877,train/images/conic_03877.png,train/points/conic_03877.npy
3878,train/images/conic_03878.png,train/points/conic_03878.npy
3879,train/images/conic_03879.png,train/points/conic_03879.npy
3880,train/images/conic_03880.png,train/points/conic_03880.npy
3881,train/images/conic_03881.png,train/points/conic_03881.npy
3882,train/images/conic_03882.png,train/points/conic_03882.npy
3883,train/images/conic_03883.png,train/points/conic_03883.npy
3884,train/images/conic_03884.png,train/points/conic_03884.npy
3885,train/images/conic_03885.png,train/points/conic_03885.npy
3886,train/images/conic_03886.png,train/points/conic_03886.npy
3887,train/images/conic_03887.png,train/points/conic_03887.npy
3888,train/images/conic_03888.png,train/points/conic_03888.npy
3890,train/images/conic_03890.png,train/points/conic_03890.npy
3891,train/images/conic_03891.png,train/points/conic_03891.npy
3892,train/images/conic_03892.png,train/points/conic_03892.npy
3893,train/images/conic_03893.png,train/points/conic_03893.npy
3894,train/images/conic_03894.png,train/points/conic_03894.npy
3896,train/images/conic_03896.png,train/points/conic_03896.npy
3898,train/images/conic_03898.png,train/points/conic_03898.npy
3899,train/images/conic_03899.png,train/points/conic_03899.npy
3900,train/images/conic_03900.png,train/points/conic_03900.npy
3901,train/images/conic_03901.png,train/points/conic_03901.npy
3902,train/images/conic_03902.png,train/points/conic_03902.npy
3903,train/images/conic_03903.png,train/points/conic_03903.npy
3905,train/images/conic_03905.png,train/points/conic_03905.npy
3906,train/images/conic_03906.png,train/points/conic_03906.npy
3907,train/images/conic_03907.png,train/points/conic_03907.npy
3908,train/images/conic_03908.png,train/points/conic_03908.npy
3909,train/images/conic_03909.png,train/points/conic_03909.npy
3910,train/images/conic_03910.png,train/points/conic_03910.npy
3912,train/images/conic_03912.png,train/points/conic_03912.npy
3913,train/images/conic_03913.png,train/points/conic_03913.npy
3915,train/images/conic_03915.png,train/points/conic_03915.npy
3916,train/images/conic_03916.png,train/points/conic_03916.npy
3917,train/images/conic_03917.png,train/points/conic_03917.npy
3918,train/images/conic_03918.png,train/points/conic_03918.npy
3919,train/images/conic_03919.png,train/points/conic_03919.npy
3920,train/images/conic_03920.png,train/points/conic_03920.npy
3921,train/images/conic_03921.png,train/points/conic_03921.npy
3922,train/images/conic_03922.png,train/points/conic_03922.npy
3923,train/images/conic_03923.png,train/points/conic_03923.npy
3924,train/images/conic_03924.png,train/points/conic_03924.npy
3925,train/images/conic_03925.png,train/points/conic_03925.npy
3926,train/images/conic_03926.png,train/points/conic_03926.npy
3927,train/images/conic_03927.png,train/points/conic_03927.npy
3928,train/images/conic_03928.png,train/points/conic_03928.npy
3931,train/images/conic_03931.png,train/points/conic_03931.npy
3932,train/images/conic_03932.png,train/points/conic_03932.npy
3933,train/images/conic_03933.png,train/points/conic_03933.npy
3935,train/images/conic_03935.png,train/points/conic_03935.npy
3936,train/images/conic_03936.png,train/points/conic_03936.npy
3938,train/images/conic_03938.png,train/points/conic_03938.npy
3939,train/images/conic_03939.png,train/points/conic_03939.npy
3940,train/images/conic_03940.png,train/points/conic_03940.npy
3941,train/images/conic_03941.png,train/points/conic_03941.npy
3942,train/images/conic_03942.png,train/points/conic_03942.npy
3943,train/images/conic_03943.png,train/points/conic_03943.npy
3944,train/images/conic_03944.png,train/points/conic_03944.npy
3946,train/images/conic_03946.png,train/points/conic_03946.npy
3947,train/images/conic_03947.png,train/points/conic_03947.npy
3948,train/images/conic_03948.png,train/points/conic_03948.npy
3949,train/images/conic_03949.png,train/points/conic_03949.npy
3950,train/images/conic_03950.png,train/points/conic_03950.npy
3951,train/images/conic_03951.png,train/points/conic_03951.npy
3952,train/images/conic_03952.png,train/points/conic_03952.npy
3953,train/images/conic_03953.png,train/points/conic_03953.npy
3954,train/images/conic_03954.png,train/points/conic_03954.npy
3955,train/images/conic_03955.png,train/points/conic_03955.npy
3956,train/images/conic_03956.png,train/points/conic_03956.npy
3958,train/images/conic_03958.png,train/points/conic_03958.npy
3959,train/images/conic_03959.png,train/points/conic_03959.npy
3960,train/images/conic_03960.png,train/points/conic_03960.npy
3962,train/images/conic_03962.png,train/points/conic_03962.npy
3963,train/images/conic_03963.png,train/points/conic_03963.npy
3964,train/images/conic_03964.png,train/points/conic_03964.npy
3965,train/images/conic_03965.png,train/points/conic_03965.npy
3966,train/images/conic_03966.png,train/points/conic_03966.npy
3967,train/images/conic_03967.png,train/points/conic_03967.npy
3968,train/images/conic_03968.png,train/points/conic_03968.npy
3969,train/images/conic_03969.png,train/points/conic_03969.npy
3970,train/images/conic_03970.png,train/points/conic_03970.npy
3971,train/images/conic_03971.png,train/points/conic_03971.npy
3972,train/images/conic_03972.png,train/points/conic_03972.npy
3973,train/images/conic_03973.png,train/points/conic_03973.npy
3974,train/images/conic_03974.png,train/points/conic_03974.npy
3975,train/images/conic_03975.png,train/points/conic_03975.npy
3976,train/images/conic_03976.png,train/points/conic_03976.npy
3977,train/images/conic_03977.png,train/points/conic_03977.npy
3978,train/images/conic_03978.png,train/points/conic_03978.npy
3979,train/images/conic_03979.png,train/points/conic_03979.npy
3981,train/images/conic_03981.png,train/points/conic_03981.npy
3984,train/images/conic_03984.png,train/points/conic_03984.npy
3985,train/images/conic_03985.png,train/points/conic_03985.npy
3986,train/images/conic_03986.png,train/points/conic_03986.npy
3987,train/images/conic_03987.png,train/points/conic_03987.npy
3988,train/images/conic_03988.png,train/points/conic_03988.npy
3989,train/images/conic_03989.png,train/points/conic_03989.npy
3990,train/images/conic_03990.png,train/points/conic_03990.npy
3992,train/images/conic_03992.png,train/points/conic_03992.npy
3993,train/images/conic_03993.png,train/points/conic_03993.npy
3994,train/images/conic_03994.png,train/points/conic_03994.npy
3995,train/images/conic_03995.png,train/points/conic_03995.npy
3996,train/images/conic_03996.png,train/points/conic_03996.npy
3997,train/images/conic_03997.png,train/points/conic_03997.npy
3998,train/images/conic_03998.png,train/points/conic_03998.npy
3999,train/images/conic_03999.png,train/points/conic_03999.npy
4002,train/images/conic_04002.png,train/points/conic_04002.npy
4003,train/images/conic_04003.png,train/points/conic_04003.npy
4004,train/images/conic_04004.png,train/points/conic_04004.npy
4005,train/images/conic_04005.png,train/points/conic_04005.npy
4006,train/images/conic_04006.png,train/points/conic_04006.npy
4007,train/images/conic_04007.png,train/points/conic_04007.npy
4009,train/images/conic_04009.png,train/points/conic_04009.npy
4010,train/images/conic_04010.png,train/points/conic_04010.npy
4011,train/images/conic_04011.png,train/points/conic_04011.npy
4012,train/images/conic_04012.png,train/points/conic_04012.npy
4013,train/images/conic_04013.png,train/points/conic_04013.npy
4014,train/images/conic_04014.png,train/points/conic_04014.npy
4015,train/images/conic_04015.png,train/points/conic_04015.npy
4016,train/images/conic_04016.png,train/points/conic_04016.npy
4017,train/images/conic_04017.png,train/points/conic_04017.npy
4018,train/images/conic_04018.png,train/points/conic_04018.npy
4019,train/images/conic_04019.png,train/points/conic_04019.npy
4020,train/images/conic_04020.png,train/points/conic_04020.npy
4021,train/images/conic_04021.png,train/points/conic_04021.npy
4022,train/images/conic_04022.png,train/points/conic_04022.npy
4023,train/images/conic_04023.png,train/points/conic_04023.npy
4024,train/images/conic_04024.png,train/points/conic_04024.npy
4025,train/images/conic_04025.png,train/points/conic_04025.npy
4026,train/images/conic_04026.png,train/points/conic_04026.npy
4027,train/images/conic_04027.png,train/points/conic_04027.npy
4028,train/images/conic_04028.png,train/points/conic_04028.npy
4029,train/images/conic_04029.png,train/points/conic_04029.npy
4031,train/images/conic_04031.png,train/points/conic_04031.npy
4032,train/images/conic_04032.png,train/points/conic_04032.npy
4033,train/images/conic_04033.png,train/points/conic_04033.npy
4034,train/images/conic_04034.png,train/points/conic_04034.npy
4035,train/images/conic_04035.png,train/points/conic_04035.npy
4036,train/images/conic_04036.png,train/points/conic_04036.npy
4037,train/images/conic_04037.png,train/points/conic_04037.npy
4038,train/images/conic_04038.png,train/points/conic_04038.npy
4039,train/images/conic_04039.png,train/points/conic_04039.npy
4040,train/images/conic_04040.png,train/points/conic_04040.npy
4042,train/images/conic_04042.png,train/points/conic_04042.npy
4043,train/images/conic_04043.png,train/points/conic_04043.npy
4044,train/images/conic_04044.png,train/points/conic_04044.npy
4045,train/images/conic_04045.png,train/points/conic_04045.npy
4046,train/images/conic_04046.png,train/points/conic_04046.npy
4047,train/images/conic_04047.png,train/points/conic_04047.npy
4048,train/images/conic_04048.png,train/points/conic_04048.npy
4049,train/images/conic_04049.png,train/points/conic_04049.npy
4050,train/images/conic_04050.png,train/points/conic_04050.npy
4051,train/images/conic_04051.png,train/points/conic_04051.npy
4052,train/images/conic_04052.png,train/points/conic_04052.npy
4053,train/images/conic_04053.png,train/points/conic_04053.npy
4054,train/images/conic_04054.png,train/points/conic_04054.npy
4055,train/images/conic_04055.png,train/points/conic_04055.npy
4056,train/images/conic_04056.png,train/points/conic_04056.npy
4057,train/images/conic_04057.png,train/points/conic_04057.npy
4058,train/images/conic_04058.png,train/points/conic_04058.npy
4059,train/images/conic_04059.png,train/points/conic_04059.npy
4060,train/images/conic_04060.png,train/points/conic_04060.npy
4061,train/images/conic_04061.png,train/points/conic_04061.npy
4062,train/images/conic_04062.png,train/points/conic_04062.npy
4063,train/images/conic_04063.png,train/points/conic_04063.npy
4064,train/images/conic_04064.png,train/points/conic_04064.npy
4066,train/images/conic_04066.png,train/points/conic_04066.npy
4067,train/images/conic_04067.png,train/points/conic_04067.npy
4068,train/images/conic_04068.png,train/points/conic_04068.npy
4069,train/images/conic_04069.png,train/points/conic_04069.npy
4070,train/images/conic_04070.png,train/points/conic_04070.npy
4072,train/images/conic_04072.png,train/points/conic_04072.npy
4074,train/images/conic_04074.png,train/points/conic_04074.npy
4075,train/images/conic_04075.png,train/points/conic_04075.npy
4076,train/images/conic_04076.png,train/points/conic_04076.npy
4078,train/images/conic_04078.png,train/points/conic_04078.npy
4079,train/images/conic_04079.png,train/points/conic_04079.npy
4080,train/images/conic_04080.png,train/points/conic_04080.npy
4082,train/images/conic_04082.png,train/points/conic_04082.npy
4083,train/images/conic_04083.png,train/points/conic_04083.npy
4084,train/images/conic_04084.png,train/points/conic_04084.npy
4085,train/images/conic_04085.png,train/points/conic_04085.npy
4088,train/images/conic_04088.png,train/points/conic_04088.npy
4089,train/images/conic_04089.png,train/points/conic_04089.npy
4090,train/images/conic_04090.png,train/points/conic_04090.npy
4091,train/images/conic_04091.png,train/points/conic_04091.npy
4092,train/images/conic_04092.png,train/points/conic_04092.npy
4094,train/images/conic_04094.png,train/points/conic_04094.npy
4095,train/images/conic_04095.png,train/points/conic_04095.npy
4096,train/images/conic_04096.png,train/points/conic_04096.npy
4097,train/images/conic_04097.png,train/points/conic_04097.npy
4098,train/images/conic_04098.png,train/points/conic_04098.npy
4099,train/images/conic_04099.png,train/points/conic_04099.npy
4100,train/images/conic_04100.png,train/points/conic_04100.npy
4101,train/images/conic_04101.png,train/points/conic_04101.npy
4104,train/images/conic_04104.png,train/points/conic_04104.npy
4105,train/images/conic_04105.png,train/points/conic_04105.npy
4107,train/images/conic_04107.png,train/points/conic_04107.npy
4108,train/images/conic_04108.png,train/points/conic_04108.npy
4109,train/images/conic_04109.png,train/points/conic_04109.npy
4112,train/images/conic_04112.png,train/points/conic_04112.npy
4113,train/images/conic_04113.png,train/points/conic_04113.npy
4114,train/images/conic_04114.png,train/points/conic_04114.npy
4115,train/images/conic_04115.png,train/points/conic_04115.npy
4116,train/images/conic_04116.png,train/points/conic_04116.npy
4118,train/images/conic_04118.png,train/points/conic_04118.npy
4119,train/images/conic_04119.png,train/points/conic_04119.npy
4120,train/images/conic_04120.png,train/points/conic_04120.npy
4121,train/images/conic_04121.png,train/points/conic_04121.npy
4122,train/images/conic_04122.png,train/points/conic_04122.npy
4123,train/images/conic_04123.png,train/points/conic_04123.npy
4124,train/images/conic_04124.png,train/points/conic_04124.npy
4125,train/images/conic_04125.png,train/points/conic_04125.npy
4126,train/images/conic_04126.png,train/points/conic_04126.npy
4127,train/images/conic_04127.png,train/points/conic_04127.npy
4128,train/images/conic_04128.png,train/points/conic_04128.npy
4129,train/images/conic_04129.png,train/points/conic_04129.npy
4130,train/images/conic_04130.png,train/points/conic_04130.npy
4131,train/images/conic_04131.png,train/points/conic_04131.npy
4132,train/images/conic_04132.png,train/points/conic_04132.npy
4133,train/images/conic_04133.png,train/points/conic_04133.npy
4134,train/images/conic_04134.png,train/points/conic_04134.npy
4135,train/images/conic_04135.png,train/points/conic_04135.npy
4136,train/images/conic_04136.png,train/points/conic_04136.npy
4139,train/images/conic_04139.png,train/points/conic_04139.npy
4140,train/images/conic_04140.png,train/points/conic_04140.npy
4141,train/images/conic_04141.png,train/points/conic_04141.npy
4143,train/images/conic_04143.png,train/points/conic_04143.npy
4144,train/images/conic_04144.png,train/points/conic_04144.npy
4147,train/images/conic_04147.png,train/points/conic_04147.npy
4148,train/images/conic_04148.png,train/points/conic_04148.npy
4149,train/images/conic_04149.png,train/points/conic_04149.npy
4150,train/images/conic_04150.png,train/points/conic_04150.npy
4153,train/images/conic_04153.png,train/points/conic_04153.npy
4154,train/images/conic_04154.png,train/points/conic_04154.npy
4155,train/images/conic_04155.png,train/points/conic_04155.npy
4156,train/images/conic_04156.png,train/points/conic_04156.npy
4157,train/images/conic_04157.png,train/points/conic_04157.npy
4158,train/images/conic_04158.png,train/points/conic_04158.npy
4159,train/images/conic_04159.png,train/points/conic_04159.npy
4160,train/images/conic_04160.png,train/points/conic_04160.npy
4162,train/images/conic_04162.png,train/points/conic_04162.npy
4163,train/images/conic_04163.png,train/points/conic_04163.npy
4164,train/images/conic_04164.png,train/points/conic_04164.npy
4166,train/images/conic_04166.png,train/points/conic_04166.npy
4168,train/images/conic_04168.png,train/points/conic_04168.npy
4169,train/images/conic_04169.png,train/points/conic_04169.npy
4170,train/images/conic_04170.png,train/points/conic_04170.npy
4173,train/images/conic_04173.png,train/points/conic_04173.npy
4174,train/images/conic_04174.png,train/points/conic_04174.npy
4176,train/images/conic_04176.png,train/points/conic_04176.npy
4177,train/images/conic_04177.png,train/points/conic_04177.npy
4178,train/images/conic_04178.png,train/points/conic_04178.npy
4179,train/images/conic_04179.png,train/points/conic_04179.npy
4180,train/images/conic_04180.png,train/points/conic_04180.npy
4181,train/images/conic_04181.png,train/points/conic_04181.npy
4182,train/images/conic_04182.png,train/points/conic_04182.npy
4184,train/images/conic_04184.png,train/points/conic_04184.npy
4185,train/images/conic_04185.png,train/points/conic_04185.npy
4186,train/images/conic_04186.png,train/points/conic_04186.npy
4187,train/images/conic_04187.png,train/points/conic_04187.npy
4188,train/images/conic_04188.png,train/points/conic_04188.npy
4189,train/images/conic_04189.png,train/points/conic_04189.npy
4193,train/images/conic_04193.png,train/points/conic_04193.npy
4194,train/images/conic_04194.png,train/points/conic_04194.npy
4195,train/images/conic_04195.png,train/points/conic_04195.npy
4196,train/images/conic_04196.png,train/points/conic_04196.npy
4197,train/images/conic_04197.png,train/points/conic_04197.npy
4200,train/images/conic_04200.png,train/points/conic_04200.npy
4201,train/images/conic_04201.png,train/points/conic_04201.npy
4202,train/images/conic_04202.png,train/points/conic_04202.npy
4203,train/images/conic_04203.png,train/points/conic_04203.npy
4204,train/images/conic_04204.png,train/points/conic_04204.npy
4205,train/images/conic_04205.png,train/points/conic_04205.npy
4206,train/images/conic_04206.png,train/points/conic_04206.npy
4207,train/images/conic_04207.png,train/points/conic_04207.npy
4208,train/images/conic_04208.png,train/points/conic_04208.npy
4209,train/images/conic_04209.png,train/points/conic_04209.npy
4210,train/images/conic_04210.png,train/points/conic_04210.npy
4211,train/images/conic_04211.png,train/points/conic_04211.npy
4212,train/images/conic_04212.png,train/points/conic_04212.npy
4213,train/images/conic_04213.png,train/points/conic_04213.npy
4214,train/images/conic_04214.png,train/points/conic_04214.npy
4215,train/images/conic_04215.png,train/points/conic_04215.npy
4216,train/images/conic_04216.png,train/points/conic_04216.npy
4217,train/images/conic_04217.png,train/points/conic_04217.npy
4218,train/images/conic_04218.png,train/points/conic_04218.npy
4219,train/images/conic_04219.png,train/points/conic_04219.npy
4221,train/images/conic_04221.png,train/points/conic_04221.npy
4222,train/images/conic_04222.png,train/points/conic_04222.npy
4223,train/images/conic_04223.png,train/points/conic_04223.npy
4224,train/images/conic_04224.png,train/points/conic_04224.npy
4225,train/images/conic_04225.png,train/points/conic_04225.npy
4227,train/images/conic_04227.png,train/points/conic_04227.npy
4229,train/images/conic_04229.png,train/points/conic_04229.npy
4230,train/images/conic_04230.png,train/points/conic_04230.npy
4231,train/images/conic_04231.png,train/points/conic_04231.npy
4232,train/images/conic_04232.png,train/points/conic_04232.npy
4235,train/images/conic_04235.png,train/points/conic_04235.npy
4236,train/images/conic_04236.png,train/points/conic_04236.npy
4237,train/images/conic_04237.png,train/points/conic_04237.npy
4239,train/images/conic_04239.png,train/points/conic_04239.npy
4240,train/images/conic_04240.png,train/points/conic_04240.npy
4241,train/images/conic_04241.png,train/points/conic_04241.npy
4242,train/images/conic_04242.png,train/points/conic_04242.npy
4243,train/images/conic_04243.png,train/points/conic_04243.npy
4244,train/images/conic_04244.png,train/points/conic_04244.npy
4245,train/images/conic_04245.png,train/points/conic_04245.npy
4246,train/images/conic_04246.png,train/points/conic_04246.npy
4247,train/images/conic_04247.png,train/points/conic_04247.npy
4248,train/images/conic_04248.png,train/points/conic_04248.npy
4249,train/images/conic_04249.png,train/points/conic_04249.npy
4250,train/images/conic_04250.png,train/points/conic_04250.npy
4251,train/images/conic_04251.png,train/points/conic_04251.npy
4253,train/images/conic_04253.png,train/points/conic_04253.npy
4254,train/images/conic_04254.png,train/points/conic_04254.npy
4257,train/images/conic_04257.png,train/points/conic_04257.npy
4258,train/images/conic_04258.png,train/points/conic_04258.npy
4259,train/images/conic_04259.png,train/points/conic_04259.npy
4262,train/images/conic_04262.png,train/points/conic_04262.npy
4263,train/images/conic_04263.png,train/points/conic_04263.npy
4264,train/images/conic_04264.png,train/points/conic_04264.npy
4265,train/images/conic_04265.png,train/points/conic_04265.npy
4266,train/images/conic_04266.png,train/points/conic_04266.npy
4267,train/images/conic_04267.png,train/points/conic_04267.npy
4268,train/images/conic_04268.png,train/points/conic_04268.npy
4270,train/images/conic_04270.png,train/points/conic_04270.npy
4271,train/images/conic_04271.png,train/points/conic_04271.npy
4272,train/images/conic_04272.png,train/points/conic_04272.npy
4273,train/images/conic_04273.png,train/points/conic_04273.npy
4274,train/images/conic_04274.png,train/points/conic_04274.npy
4277,train/images/conic_04277.png,train/points/conic_04277.npy
4279,train/images/conic_04279.png,train/points/conic_04279.npy
4280,train/images/conic_04280.png,train/points/conic_04280.npy
4281,train/images/conic_04281.png,train/points/conic_04281.npy
4282,train/images/conic_04282.png,train/points/conic_04282.npy
4283,train/images/conic_04283.png,train/points/conic_04283.npy
4284,train/images/conic_04284.png,train/points/conic_04284.npy
4285,train/images/conic_04285.png,train/points/conic_04285.npy
4286,train/images/conic_04286.png,train/points/conic_04286.npy
4288,train/images/conic_04288.png,train/points/conic_04288.npy
4289,train/images/conic_04289.png,train/points/conic_04289.npy
4291,train/images/conic_04291.png,train/points/conic_04291.npy
4293,train/images/conic_04293.png,train/points/conic_04293.npy
4294,train/images/conic_04294.png,train/points/conic_04294.npy
4295,train/images/conic_04295.png,train/points/conic_04295.npy
4296,train/images/conic_04296.png,train/points/conic_04296.npy
4299,train/images/conic_04299.png,train/points/conic_04299.npy
4300,train/images/conic_04300.png,train/points/conic_04300.npy
4301,train/images/conic_04301.png,train/points/conic_04301.npy
4302,train/images/conic_04302.png,train/points/conic_04302.npy
4303,train/images/conic_04303.png,train/points/conic_04303.npy
4305,train/images/conic_04305.png,train/points/conic_04305.npy
4306,train/images/conic_04306.png,train/points/conic_04306.npy
4308,train/images/conic_04308.png,train/points/conic_04308.npy
4309,train/images/conic_04309.png,train/points/conic_04309.npy
4310,train/images/conic_04310.png,train/points/conic_04310.npy
4311,train/images/conic_04311.png,train/points/conic_04311.npy
4312,train/images/conic_04312.png,train/points/conic_04312.npy
4313,train/images/conic_04313.png,train/points/conic_04313.npy
4315,train/images/conic_04315.png,train/points/conic_04315.npy
4317,train/images/conic_04317.png,train/points/conic_04317.npy
4318,train/images/conic_04318.png,train/points/conic_04318.npy
4319,train/images/conic_04319.png,train/points/conic_04319.npy
4320,train/images/conic_04320.png,train/points/conic_04320.npy
4321,train/images/conic_04321.png,train/points/conic_04321.npy
4322,train/images/conic_04322.png,train/points/conic_04322.npy
4323,train/images/conic_04323.png,train/points/conic_04323.npy
4324,train/images/conic_04324.png,train/points/conic_04324.npy
4325,train/images/conic_04325.png,train/points/conic_04325.npy
4326,train/images/conic_04326.png,train/points/conic_04326.npy
4327,train/images/conic_04327.png,train/points/conic_04327.npy
4329,train/images/conic_04329.png,train/points/conic_04329.npy
4330,train/images/conic_04330.png,train/points/conic_04330.npy
4331,train/images/conic_04331.png,train/points/conic_04331.npy
4332,train/images/conic_04332.png,train/points/conic_04332.npy
4333,train/images/conic_04333.png,train/points/conic_04333.npy
4334,train/images/conic_04334.png,train/points/conic_04334.npy
4335,train/images/conic_04335.png,train/points/conic_04335.npy
4336,train/images/conic_04336.png,train/points/conic_04336.npy
4337,train/images/conic_04337.png,train/points/conic_04337.npy
4338,train/images/conic_04338.png,train/points/conic_04338.npy
4339,train/images/conic_04339.png,train/points/conic_04339.npy
4340,train/images/conic_04340.png,train/points/conic_04340.npy
4341,train/images/conic_04341.png,train/points/conic_04341.npy
4342,train/images/conic_04342.png,train/points/conic_04342.npy
4343,train/images/conic_04343.png,train/points/conic_04343.npy
4344,train/images/conic_04344.png,train/points/conic_04344.npy
4345,train/images/conic_04345.png,train/points/conic_04345.npy
4347,train/images/conic_04347.png,train/points/conic_04347.npy
4348,train/images/conic_04348.png,train/points/conic_04348.npy
4349,train/images/conic_04349.png,train/points/conic_04349.npy
4350,train/images/conic_04350.png,train/points/conic_04350.npy
4351,train/images/conic_04351.png,train/points/conic_04351.npy
4352,train/images/conic_04352.png,train/points/conic_04352.npy
4354,train/images/conic_04354.png,train/points/conic_04354.npy
4355,train/images/conic_04355.png,train/points/conic_04355.npy
4356,train/images/conic_04356.png,train/points/conic_04356.npy
4359,train/images/conic_04359.png,train/points/conic_04359.npy
4360,train/images/conic_04360.png,train/points/conic_04360.npy
4361,train/images/conic_04361.png,train/points/conic_04361.npy
4362,train/images/conic_04362.png,train/points/conic_04362.npy
4363,train/images/conic_04363.png,train/points/conic_04363.npy
4364,train/images/conic_04364.png,train/points/conic_04364.npy
4365,train/images/conic_04365.png,train/points/conic_04365.npy
4366,train/images/conic_04366.png,train/points/conic_04366.npy
4368,train/images/conic_04368.png,train/points/conic_04368.npy
4369,train/images/conic_04369.png,train/points/conic_04369.npy
4371,train/images/conic_04371.png,train/points/conic_04371.npy
4372,train/images/conic_04372.png,train/points/conic_04372.npy
4373,train/images/conic_04373.png,train/points/conic_04373.npy
4375,train/images/conic_04375.png,train/points/conic_04375.npy
4377,train/images/conic_04377.png,train/points/conic_04377.npy
4381,train/images/conic_04381.png,train/points/conic_04381.npy
4383,train/images/conic_04383.png,train/points/conic_04383.npy
4384,train/images/conic_04384.png,train/points/conic_04384.npy
4385,train/images/conic_04385.png,train/points/conic_04385.npy
4386,train/images/conic_04386.png,train/points/conic_04386.npy
4390,train/images/conic_04390.png,train/points/conic_04390.npy
4391,train/images/conic_04391.png,train/points/conic_04391.npy
4392,train/images/conic_04392.png,train/points/conic_04392.npy
4393,train/images/conic_04393.png,train/points/conic_04393.npy
4396,train/images/conic_04396.png,train/points/conic_04396.npy
4397,train/images/conic_04397.png,train/points/conic_04397.npy
4398,train/images/conic_04398.png,train/points/conic_04398.npy
4399,train/images/conic_04399.png,train/points/conic_04399.npy
4400,train/images/conic_04400.png,train/points/conic_04400.npy
4401,train/images/conic_04401.png,train/points/conic_04401.npy
4402,train/images/conic_04402.png,train/points/conic_04402.npy
4403,train/images/conic_04403.png,train/points/conic_04403.npy
4404,train/images/conic_04404.png,train/points/conic_04404.npy
4405,train/images/conic_04405.png,train/points/conic_04405.npy
4407,train/images/conic_04407.png,train/points/conic_04407.npy
4409,train/images/conic_04409.png,train/points/conic_04409.npy
4410,train/images/conic_04410.png,train/points/conic_04410.npy
4412,train/images/conic_04412.png,train/points/conic_04412.npy
4413,train/images/conic_04413.png,train/points/conic_04413.npy
4414,train/images/conic_04414.png,train/points/conic_04414.npy
4415,train/images/conic_04415.png,train/points/conic_04415.npy
4416,train/images/conic_04416.png,train/points/conic_04416.npy
4417,train/images/conic_04417.png,train/points/conic_04417.npy
4418,train/images/conic_04418.png,train/points/conic_04418.npy
4419,train/images/conic_04419.png,train/points/conic_04419.npy
4420,train/images/conic_04420.png,train/points/conic_04420.npy
4421,train/images/conic_04421.png,train/points/conic_04421.npy
4422,train/images/conic_04422.png,train/points/conic_04422.npy
4423,train/images/conic_04423.png,train/points/conic_04423.npy
4424,train/images/conic_04424.png,train/points/conic_04424.npy
4425,train/images/conic_04425.png,train/points/conic_04425.npy
4427,train/images/conic_04427.png,train/points/conic_04427.npy
4428,train/images/conic_04428.png,train/points/conic_04428.npy
4429,train/images/conic_04429.png,train/points/conic_04429.npy
4430,train/images/conic_04430.png,train/points/conic_04430.npy
4431,train/images/conic_04431.png,train/points/conic_04431.npy
4432,train/images/conic_04432.png,train/points/conic_04432.npy
4433,train/images/conic_04433.png,train/points/conic_04433.npy
4434,train/images/conic_04434.png,train/points/conic_04434.npy
4435,train/images/conic_04435.png,train/points/conic_04435.npy
4436,train/images/conic_04436.png,train/points/conic_04436.npy
4437,train/images/conic_04437.png,train/points/conic_04437.npy
4438,train/images/conic_04438.png,train/points/conic_04438.npy
4439,train/images/conic_04439.png,train/points/conic_04439.npy
4441,train/images/conic_04441.png,train/points/conic_04441.npy
4442,train/images/conic_04442.png,train/points/conic_04442.npy
4443,train/images/conic_04443.png,train/points/conic_04443.npy
4445,train/images/conic_04445.png,train/points/conic_04445.npy
4446,train/images/conic_04446.png,train/points/conic_04446.npy
4448,train/images/conic_04448.png,train/points/conic_04448.npy
4449,train/images/conic_04449.png,train/points/conic_04449.npy
4450,train/images/conic_04450.png,train/points/conic_04450.npy
4452,train/images/conic_04452.png,train/points/conic_04452.npy
4453,train/images/conic_04453.png,train/points/conic_04453.npy
4454,train/images/conic_04454.png,train/points/conic_04454.npy
4455,train/images/conic_04455.png,train/points/conic_04455.npy
4456,train/images/conic_04456.png,train/points/conic_04456.npy
4457,train/images/conic_04457.png,train/points/conic_04457.npy
4458,train/images/conic_04458.png,train/points/conic_04458.npy
4459,train/images/conic_04459.png,train/points/conic_04459.npy
4460,train/images/conic_04460.png,train/points/conic_04460.npy
4461,train/images/conic_04461.png,train/points/conic_04461.npy
4462,train/images/conic_04462.png,train/points/conic_04462.npy
4463,train/images/conic_04463.png,train/points/conic_04463.npy
4464,train/images/conic_04464.png,train/points/conic_04464.npy
4465,train/images/conic_04465.png,train/points/conic_04465.npy
4467,train/images/conic_04467.png,train/points/conic_04467.npy
4469,train/images/conic_04469.png,train/points/conic_04469.npy
4470,train/images/conic_04470.png,train/points/conic_04470.npy
4471,train/images/conic_04471.png,train/points/conic_04471.npy
